U0				r				delta				p				T				u				v				w				MFE				relMFE
3.917531e-04	-4.419960e-01	1.465793e-04	2.500001e+03	1.926841e+01	3.435027e-03	0.000000e+00	-1.813523e-04	5.591882e+03	2.360167e-02
3.915484e-04	-4.421238e-01	1.465565e-04	2.500001e+03	1.926841e+01	3.431627e-03	0.000000e+00	-1.812634e-04	5.385175e+03	2.274111e-02
3.913518e-04	-4.422427e-01	1.465346e-04	2.500001e+03	1.926841e+01	3.428359e-03	0.000000e+00	-1.811783e-04	5.186786e+03	2.191433e-02
3.911630e-04	-4.423535e-01	1.465137e-04	2.500001e+03	1.926841e+01	3.425215e-03	0.000000e+00	-1.810968e-04	4.996368e+03	2.112000e-02
3.909817e-04	-4.424567e-01	1.464936e-04	2.500001e+03	1.926841e+01	3.422187e-03	0.000000e+00	-1.810186e-04	4.813588e+03	2.035681e-02
3.908076e-04	-4.425527e-01	1.464744e-04	2.500001e+03	1.926841e+01	3.419271e-03	0.000000e+00	-1.809438e-04	4.638128e+03	1.962352e-02
3.906404e-04	-4.426420e-01	1.464559e-04	2.500001e+03	1.926841e+01	3.416460e-03	0.000000e+00	-1.808720e-04	4.469683e+03	1.891894e-02
3.904798e-04	-4.427252e-01	1.464383e-04	2.500001e+03	1.926841e+01	3.413750e-03	0.000000e+00	-1.808033e-04	4.307961e+03	1.824191e-02
3.903256e-04	-4.428025e-01	1.464214e-04	2.500001e+03	1.926841e+01	3.411133e-03	0.000000e+00	-1.807375e-04	4.152683e+03	1.759134e-02
3.901776e-04	-4.428745e-01	1.464052e-04	2.500001e+03	1.926841e+01	3.408607e-03	0.000000e+00	-1.806745e-04	4.003582e+03	1.696616e-02
3.900354e-04	-4.429415e-01	1.463897e-04	2.500001e+03	1.926841e+01	3.406167e-03	0.000000e+00	-1.806141e-04	3.860401e+03	1.636536e-02
3.898989e-04	-4.430038e-01	1.463749e-04	2.500001e+03	1.926841e+01	3.403807e-03	0.000000e+00	-1.805563e-04	3.722897e+03	1.578797e-02
3.897678e-04	-4.430618e-01	1.463607e-04	2.500001e+03	1.926841e+01	3.401525e-03	0.000000e+00	-1.805010e-04	3.590834e+03	1.523304e-02
3.896420e-04	-4.431157e-01	1.463471e-04	2.500001e+03	1.926841e+01	3.399316e-03	0.000000e+00	-1.804480e-04	3.463989e+03	1.469968e-02
3.895211e-04	-4.431658e-01	1.463341e-04	2.500001e+03	1.926841e+01	3.397176e-03	0.000000e+00	-1.803973e-04	3.342145e+03	1.418703e-02
3.894051e-04	-4.432125e-01	1.463216e-04	2.500000e+03	1.926841e+01	3.395103e-03	0.000000e+00	-1.803488e-04	3.225097e+03	1.369426e-02
3.892936e-04	-4.432558e-01	1.463097e-04	2.500000e+03	1.926841e+01	3.393094e-03	0.000000e+00	-1.803024e-04	3.112649e+03	1.322057e-02
3.891866e-04	-4.432962e-01	1.462983e-04	2.500000e+03	1.926841e+01	3.391144e-03	0.000000e+00	-1.802579e-04	3.004611e+03	1.276520e-02
3.890839e-04	-4.433337e-01	1.462874e-04	2.500000e+03	1.926841e+01	3.389252e-03	0.000000e+00	-1.802154e-04	2.900802e+03	1.232742e-02
3.889853e-04	-4.433685e-01	1.462770e-04	2.500000e+03	1.926841e+01	3.387414e-03	0.000000e+00	-1.801747e-04	2.801050e+03	1.190652e-02
3.888906e-04	-4.434009e-01	1.462671e-04	2.500000e+03	1.926841e+01	3.385629e-03	0.000000e+00	-1.801358e-04	2.705188e+03	1.150184e-02
3.887996e-04	-4.434310e-01	1.462575e-04	2.500000e+03	1.926841e+01	3.383893e-03	0.000000e+00	-1.800986e-04	2.613057e+03	1.111272e-02
3.887123e-04	-4.434590e-01	1.462484e-04	2.500000e+03	1.926841e+01	3.382205e-03	0.000000e+00	-1.800630e-04	2.524506e+03	1.073854e-02
3.886284e-04	-4.434851e-01	1.462397e-04	2.500000e+03	1.926841e+01	3.380562e-03	0.000000e+00	-1.800290e-04	2.439388e+03	1.037871e-02
3.885479e-04	-4.435093e-01	1.462314e-04	2.500000e+03	1.926841e+01	3.378963e-03	0.000000e+00	-1.799965e-04	2.357563e+03	1.003266e-02
3.884707e-04	-4.435317e-01	1.462235e-04	2.500000e+03	1.926841e+01	3.377406e-03	0.000000e+00	-1.799654e-04	2.278899e+03	9.699828e-03
3.883964e-04	-4.435526e-01	1.462159e-04	2.500000e+03	1.926841e+01	3.375888e-03	0.000000e+00	-1.799357e-04	2.203265e+03	9.379697e-03
3.883252e-04	-4.435721e-01	1.462087e-04	2.500000e+03	1.926841e+01	3.374408e-03	0.000000e+00	-1.799074e-04	2.130541e+03	9.071760e-03
3.882568e-04	-4.435901e-01	1.462018e-04	2.500000e+03	1.926841e+01	3.372964e-03	0.000000e+00	-1.798803e-04	2.060607e+03	8.775530e-03
3.881911e-04	-4.436069e-01	1.461952e-04	2.500000e+03	1.926841e+01	3.371556e-03	0.000000e+00	-1.798544e-04	1.993351e+03	8.490542e-03
3.881280e-04	-4.436224e-01	1.461889e-04	2.500000e+03	1.926841e+01	3.370181e-03	0.000000e+00	-1.798297e-04	1.928664e+03	8.216349e-03
3.880675e-04	-4.436369e-01	1.461829e-04	2.500000e+03	1.926841e+01	3.368838e-03	0.000000e+00	-1.798061e-04	1.866443e+03	7.952522e-03
